2011 10 25 22 36  50.16   33.412  134.806     38.5     4.0 
2011 11  2 16 54   5.16   34.957  139.089      3.5     3.4 
2011 11  9  6 43  47.65   39.062  141.790     59.7     3.7 
2011 11 11  9 21  38.12   35.481  135.735     34.9     2.7 
2011 11 16 15 46  37.33   41.971  140.197      2.5     2.9 
2011 11 18  4  3  17.12   35.935  136.337      7.2     4.8 
2011 11 22  2 44  13.52   35.930  136.340      8.2     3.6 
2011 12  1  8 30   2.20   38.060  141.580     59.2     3.4 
2011 12  3  6 16  46.28   35.352  140.322     22.0     5.2 
2011 12 10 21 11  50.87   32.900  129.364     14.1     1.9 
2011 12 17 18  1  18.11   39.314  141.935     59.4     3.1 
2011 12 20 11 28   5.95   38.493  139.471     11.5     1.3 
2011 12 30  9 36  15.66   32.447  129.734     10.7     2.6 
2011 12 31  2 10  47.75   44.804  142.913     25.4     2.6 
2012  1  5  3 43  28.67   43.548  144.938     14.2     2.4 
2012  2  9 15 31   4.33   35.016  139.123      8.7     3.7 
2012  2 14 13 57  57.67   33.025  132.856     31.8     2.1 
2012  2 16 12 13   1.88   34.799  138.683     11.6     3.2 
2012  2 26 16 43  26.77   42.649  144.468     55.7     4.1 
2012  2 28 14 44  40.68   36.536  140.968     23.0     5.1 
2012  3 29  2 37   1.07   40.907  140.029     12.1     1.1 
2012  3 30  9  8  19.87   45.130  142.540     26.6     2.9 
2012  4  4  4 22  30.24   39.078  139.886     11.5     2.0 
2012  4 21 19 32   6.99   42.944  140.318     17.4     1.8 
2012  4 24 18 42  47.60   35.353  133.103     13.1     2.5 
2012  4 25  5 44  52.38   35.723  140.679     43.1     5.5 
2012  5 12 22  6  48.59   37.883  139.081     25.5     1.9 
2012  5 14  5 37   1.98   38.195  139.283     20.3     1.5 
2012  5 21 19 43   3.42   42.926  140.180     18.5     1.3 
2012  6  1  7 39  16.75   40.699  140.015     12.5     1.5 
2012  6  7  4 38  51.08   37.940  139.169     16.3     1.7 
2012  6 10 11 37  42.12   33.363  129.914     11.3     2.2 
2012  6 26  8 39  34.43   37.548  138.962     18.8     4.0 
2012  7 30  2 20  31.00   32.621  131.826     47.3     3.8 
2012  8  7 18 34  17.48   41.968  140.141      1.8     2.3 
2012  8 11  1 49  44.21   34.980  139.268     11.8     3.7 
2012  8 12 12 22  30.28   35.120  139.665     45.1     2.6 
2012  8 21 16 34   9.56   32.365  129.845     13.5     2.8 
2012  9  5 20 36  56.24   44.281  141.494     23.8     2.7 
2012  9  8 19 17  56.47   30.980  130.976     46.7     1.3 
2012  9 14 23 16   5.30   33.085  129.501     11.7     2.3 
2012  9 15  0 31   3.56   44.421  143.672     11.4     1.5 
2012  9 30  0  6  32.02   43.207  145.465     52.2     1.9 
2012 10  7  9  6  42.25   45.170  141.738      7.1     3.4 
